PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2025-02-01,10:03:08,"Pauley, Truman",1000258644,Right,HAR_CRI,NA,Fastball,Live,NA,90.83054,-1.954114164,-1.59236756,2131.349212,189.563423,12:15:00,5.70354,1.74853,5.64404,-12.50723,21.76259,3.67009,2.83732,0.56884,82.44999,-4.298056155,-0.9028187342,0.4213348176,-2.43594,12.22991,-1.61588,50,5.52997,3.54332,-132.00088,-4.93555,-4.27154,29.70944,-10.7283,146306dc-7669-403d-9c29-c2a30826b768,7b76d186-da1a-48db-94d7-b65a71c632f0,89.45959,LiveBpPitching,22420025,NA,1000316933,"Shulman, Tyler",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2025-02-01,10:03:23,"Pauley, Truman",1000258644,Right,HAR_CRI,NA,Fastball,Live,NA,91.90106,-3.499971935,-1.953072717,2145.87846,189.134746,12:15:00,5.71005,1.7035,5.36287,-12.44839,21.47286,3.4517,1.3852,0.15928,83.52627,-5.812249464,-1.308252546,0.4191865299,-2.40269,12.40894,-1.53077,50,5.38707,4.42018,-133.30401,-8.61083,-4.30014,30.09401,-9.96552,0fbdcb67-4975-4b30-9de4-643e8a8cf44b,7b76d186-da1a-48db-94d7-b65a71c632f0,89.91806,LiveBpPitching,22420025,NA,1000316933,"Shulman, Tyler",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2025-02-01,10:03:40,"Pauley, Truman",1000258644,Right,HAR_CRI,NA,ChangeUp,Live,NA,84.88255,-2.521787286,-3.886480687,2103.848579,227.8545399,01:30:00,5.37652,2.0958,5.97078,-23.8356,14.899,16.4661,1.0457,-0.1402,77.66211,-6.988563638,-0.7872658457,0.4479411389,-9.99852,8.76881,-1.79736,50,5.16336,7.86781,-123.18498,-6.16289,-15.35161,24.64677,-18.71052,71c613d0-6e59-4ae7-8c6c-695bcecf7b7b,7b76d186-da1a-48db-94d7-b65a71c632f0,84.14596,LiveBpPitching,22420025,NA,1000316933,"Shulman, Tyler",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2025-02-01,10:03:59,"Pauley, Truman",1000258644,Right,HAR_CRI,NA,Fastball,Live,NA,91.27513,-5.024088703,-3.162583505,2061.763226,188.5885275,12:15:00,5.70053,1.79699,5.6572,-10.42888,23.73199,3.57762,0.12759,-0.85679,83.08827,-6.962558794,-2.49220284,0.4206644819,-2.83406,14.16982,-1.53173,50,5.26771,7.17515,-132.08484,-11.98818,-4.98552,29.24663,-7.24727,96555b81-7fb5-4f97-8d8e-c9cf39ecdde7,7b76d186-da1a-48db-94d7-b65a71c632f0,89.60214,LiveBpPitching,22420025,NA,1000316933,"Shulman, Tyler",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2025-02-01,10:04:20,"Pauley, Truman",1000258644,Right,HAR_CRI,NA,Fastball,Live,NA,92.05237,-1.343377967,-2.221928884,2101.652878,191.1039878,12:15:00,5.75447,1.67178,5.56784,-10.46778,23.03798,4.52837,3.62627,-0.02717,83.36559,-3.306199304,-1.372205528,0.4166114028,-3.08378,12.70703,-1.4834,50,5.63198,5.02938,-133.73977,-3.50768,-5.54424,30.82133,-9.3284,1342a930-8157-44ff-820d-82db006538a7,7b76d186-da1a-48db-94d7-b65a71c632f0,90.47385,LiveBpPitching,22420025,NA,1000316933,"Shulman, Tyler",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2025-02-01,10:04:37,"Pauley, Truman",1000258644,Right,HAR_CRI,NA,Fastball,Live,NA,92.14764,-2.931386322,-1.345646914,2180.428302,193.6253347,12:30:00,5.71742,1.49527,5.59133,-11.08338,22.3135,5.40823,2.05396,0.68944,83.68767,-5.003013354,-0.3304026184,0.4159339426,-3.28656,12.78815,-1.38347,50,5.45894,2.95329,-133.82374,-7.24454,-5.92539,30.44601,-9.11808,c8d46838-74d2-496f-95e3-77a1dd78cf53,7b76d186-da1a-48db-94d7-b65a71c632f0,90.62121,LiveBpPitching,22420025,NA,1000316933,"Shulman, Tyler",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2025-02-01,10:05:11,"Pauley, Truman",1000258644,Right,HAR_CRI,NA,Fastball,Live,NA,92.61346,-1.858510474,-1.509628503,2138.140454,190.3153352,12:15:00,5.76405,1.38137,5.71669,-10.9343,21.9783,4.00387,3.12063,0.30863,83.91089,-3.913109752,-0.7557094302,0.4129072607,-2.6039,12.36144,-1.25779,50,5.60214,3.40892,-134.60527,-4.74743,-4.7401,31.34544,-9.67147,87892c9d-d1dd-4b99-9232-5b7732d4f9e8,7b76d186-da1a-48db-94d7-b65a71c632f0,91.28548,LiveBpPitching,22420025,NA,1000196493,"Kang, Jordan",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2025-02-01,10:05:29,"Pauley, Truman",1000258644,Right,HAR_CRI,NA,Sweeper,Live,NA,82.55892,0.3559749705,-1.978604756,2590.06769,132.8839158,10:30:00,5.59578,2.01085,4.95343,-36.83955,5.74547,-6.22674,2.86232,-0.37802,75.23381,-6.448194236,-3.132629022,0.4696775891,2.66684,2.89638,-1.8143,50,5.60075,4.35812,-119.8814,-0.53615,3.85631,24.55054,-27.98582,9f9da505-14da-4e6c-ba67-015a4510e313,7b76d186-da1a-48db-94d7-b65a71c632f0,80.25173,LiveBpPitching,22420025,NA,1000196493,"Kang, Jordan",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2025-02-01,10:05:57,"Pauley, Truman",1000258644,Right,HAR_CRI,NA,Sweeper,Live,NA,83.94776,-1.10164146,-1.984730721,2602.440985,128.6847818,10:15:00,5.62907,1.99204,4.81249,-35.16166,6.15054,-7.73398,1.65472,-0.53311,76.89192,-7.548804586,-3.412036143,0.4626052648,3.44675,3.51223,-1.7885,50,5.49013,4.5033,-121.8795,-3.6167,5.16721,24.7025,-26.90869,5851fd16-416b-4a45-9687-39c727e55199,7b76d186-da1a-48db-94d7-b65a71c632f0,81.47862,LiveBpPitching,22420025,NA,1000196493,"Kang, Jordan",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2025-02-01,10:06:28,"Pauley, Truman",1000258644,Right,HAR_CRI,NA,ChangeUp,Live,NA,83.8365,0.2692791023,-3.3375100620000002,2122.299849,239.2116628,02:00:00,5.35619,2.13413,6.04625,-28.17417,11.51279,19.41901,3.25803,0.65952,76.10825,-5.053614327,0.3369423462,0.4534143853,-11.54633,6.1742,-1.88491,50,5.36201,6.53102,-121.82175,-0.25811,-17.22981,25.49697,-22.96071,e405d62e-c787-4311-bbad-181b2f38723e,7b76d186-da1a-48db-94d7-b65a71c632f0,83.13022,LiveBpPitching,22420025,NA,823765,"Fang, Callan",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
