PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2025-01-25,14:41:57,"Pauley, Truman",1000258644,Right,HAR_CRI,NA,NA,Warmup,NA,89.93201,-3.483459578,-3.334385012,2104.354498,199.5834141,12:45:00,5.48672,1.97309,6.76589,-12.83943,21.0023,7.4712,1.22665,-0.45242,81.25848,-5.940723039,-1.899183499,0.4186949048,-5.23135,12.8368,-1.75842,50,5.25407,7.40366,-130.55114,-8.30847,-8.90639,30.9527,-10.31935,03850fc7-6d2e-42f2-a6df-6eef98d14697,486eab82-f7fc-4669-9561-3afed1461c80,90.02364,LiveBpPitching,22420025,NA,NA,NA,NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2025-01-25,14:42:07,"Pauley, Truman",1000258644,Right,HAR_CRI,NA,NA,Warmup,NA,90.89891,-2.842508762,-1.64796295,2001.640346,206.4169688,01:00:00,5.51527,1.88157,6.83856,-15.75707,17.18477,8.53755,1.60706,1.08994,82.14377,-5.864761419,-0.001647826317,0.4130906078,-5.31087,10.53843,-1.77941,50,5.32754,3.57368,-132.21361,-6.99214,-9.26154,32.08095,-13.79627,9a7e95a7-c1e0-4c77-8f98-afb3d02d882d,486eab82-f7fc-4669-9561-3afed1461c80,91.24497,LiveBpPitching,22420025,NA,NA,NA,NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2025-01-25,14:42:18,"Pauley, Truman",1000258644,Right,HAR_CRI,NA,NA,Warmup,NA,90.46262,-3.99179109,-1.641924436,2066.740006,197.3343664,12:30:00,5.50953,1.70999,7.02979,-11.93862,21.15928,6.59548,0.88071,0.76751,81.71331,-6.28574382,-0.3654888938,0.4140679255,-4.24948,13.22392,-1.61274,50,5.26326,3.59971,-131.46459,-9.48311,-7.32373,31.82811,-9.38341,ff1d936c-ecec-4bec-99de-1e1a1b2a4894,486eab82-f7fc-4669-9561-3afed1461c80,91.0296,LiveBpPitching,22420025,NA,NA,NA,NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2025-01-25,14:42:29,"Pauley, Truman",1000258644,Right,HAR_CRI,NA,NA,Warmup,NA,84.44874,-2.128330654,-2.136320889,2513.835753,118.8979883,10:00:00,5.23216,2.1803,6.36657,-34.64715,3.78202,-6.92716,0.3844,-0.36347,77.80799,-8.633496176,-3.449593813,0.4461715613,3.19585,2.68074,-2.02285,50,5.06214,4.77734,-122.85485,-5.54155,4.87445,24.80168,-28.08527,a3115ed1-399f-416a-ac98-33d5492f0963,486eab82-f7fc-4669-9561-3afed1461c80,84.4797,LiveBpPitching,22420025,NA,NA,NA,NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2025-01-25,14:42:41,"Pauley, Truman",1000258644,Right,HAR_CRI,NA,NA,Warmup,NA,84.36705,-2.337868668,-2.826299578,2377.344245,134.610223,10:30:00,5.3093,2.17423,6.48584,-35.09975,3.30673,-3.39272,0.23436,-0.70515,77.69211,-8.940235959,-3.470806315,0.4460398115,1.06014,2.49462,-1.97454,50,5.12958,6.14876,-122.67111,-5.97329,1.61058,24.94695,-28.38419,fe5b8c3d-5e24-4490-8422-39ff37a619b6,486eab82-f7fc-4669-9561-3afed1461c80,84.50465,LiveBpPitching,22420025,NA,NA,NA,NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2025-01-25,14:42:55,"Pauley, Truman",1000258644,Right,HAR_CRI,NA,NA,Warmup,NA,84.60341,-1.459430758,-3.241111036,1806.848804,313.4111766,04:30:00,5.35884,1.83927,6.78901,-43.18936,-5.21996,5.49971,0.42527,-0.66377,77.50784,-9.666635851,-2.1860289490000002,0.4434945446,-4.06983,-2.46531,-1.63123,50,5.2476,6.82758,-123.04195,-4.24,-6.17513,26.75064,-35.91464,80250390-f95a-43de-96ec-ab255c804bdf,486eab82-f7fc-4669-9561-3afed1461c80,84.98963,LiveBpPitching,22420025,NA,NA,NA,NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2025-01-25,14:43:07,"Pauley, Truman",1000258644,Right,HAR_CRI,NA,NA,Warmup,NA,83.317,0.8220653224,-1.602647248,1857.847919,15.85230267,06:30:00,5.32813,1.88804,6.58659,-43.69644,-4.46571,-1.25929,2.44032,0.31431,76.21178,-7.487225248,-1.843254778,0.4508007179,0.22089,-2.7182,-1.77801,50,5.36579,3.42778,-121.32681,0.58951,0.32704,25.22394,-36.19856,75e1c971-e6ef-4b4b-a471-07b5de550aaf,486eab82-f7fc-4669-9561-3afed1461c80,83.6122,LiveBpPitching,22420025,NA,NA,NA,NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2025-01-25,14:43:19,"Pauley, Truman",1000258644,Right,HAR_CRI,NA,NA,Warmup,NA,92.35228,-4.126732086,-2.491330902,2098.080131,198.9623023,12:45:00,5.5502,1.80725,7.1479799999999996,-9.74714,21.92584,7.52208,0.98726,0.17442,83.28725,-6.006554014,-1.03281449,0.4050567167,-5.07108,13.76589,-1.66378,50,5.30505,5.646,-134.14022,-9.93402,-9.09193,33.34558,-7.49319,37325aaf-b5e3-4c3f-9aa2-446196c912be,486eab82-f7fc-4669-9561-3afed1461c80,93.05472,LiveBpPitching,22420025,NA,NA,NA,NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2025-01-25,14:43:36,"Pauley, Truman",1000258644,Right,HAR_CRI,NA,NA,Warmup,NA,91.15916,-3.156280337,-3.14822026,2053.159939,203.4882498,12:45:00,5.33358,1.70606,7.35732,-13.41858,18.67285,8.11552,1.35871,-0.46269,82.56166,-5.752181605,-1.572773882,0.4077236934,-5.61669,11.64321,-1.53548,50,5.15626,7.09816,-132.54985,-7.63835,-9.8713,31.54212,-11.71116,259e2e9f-f3e5-4362-8879-8009b6babac4,486eab82-f7fc-4669-9561-3afed1461c80,92.44604,LiveBpPitching,22420025,NA,NA,NA,NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2025-01-25,14:44:06,"Pauley, Truman",1000258644,Right,HAR_CRI,NA,Fastball,Live,NA,92.33258,-3.173881144,-2.11337543,2131.121159,193.4125613,12:30:00,5.56842,1.38677,7.24257,-7.83143,23.65991,5.64076,2.0392,-0.0562,83.18995,-4.690935471,-1.017330933,0.4038935872,-3.89559,14.48774,-1.26825,50,5.38533,4.817,-134.31077,-7.64626,-6.9999,33.5171,-6.14137,f3e5fe90-5328-4fff-8fd1-14bcfbc72ddd,486eab82-f7fc-4669-9561-3afed1461c80,93.3227,LiveBpPitching,22420025,NA,1000302082,"Brancel, Dominic",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
