PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2025-04-08,15:29:21,"Tahnk, Owen",831902,Right,HAR_CRI,NA,NA,Live,NA,85.03556,-1.328773581,-4.635537199,2023.18029,228.8984351,01:45:00,5.81555,2.54917,6.00708,-24.70341,14.59244,16.7786,2.52178,-0.35606,76.12394,-6.019744812,-1.445960543,0.4511747023,-10.72235,8.40053,-2.19403,50,5.69769,9.49141,-123.20883,-3.60146,-16.12432,29.4342,-19.54129,7e340eda-adf2-4498-bb18-e1b23a5cf596,996136dc-8f5f-4cb3-89a4-041be7241a60,83.54289,LiveBpPitching,22420025,NA,831911,"Levin, Peter",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2025-04-08,15:30:31,"Tahnk, Owen",831902,Right,HAR_CRI,NA,NA,Live,NA,73.0337,NA,NA,2645.978081,NA,NA,5.3547,2.65236,5.21062,NA,NA,NA,1.53518,0.606,65.47036,NA,NA,0.5360836797,10.90483,-9.57432,-2.60647,50,5.51571,1.21931,-105.81592,2.18139,11.89799,24.38837,-42.62036,11d7a7f7-2cb0-4211-894f-c92c5513854a,f3a2ff6f-bc39-4a22-bf85-fea04be28e33,70.31074,LiveBpPitching,22420025,NA,831911,"Levin, Peter",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2025-04-08,15:30:44,"Tahnk, Owen",831902,Right,HAR_CRI,NA,NA,Live,NA,74.02017,1.475123789,-2.766401194,2656.029728,48.18696913,07:30:00,5.33509,2.81117,5.62293,-68.42104,-16.14487,-18.04016,1.01159,-1.27534,67.86434,-11.24597451,-6.155489091,0.5203832423,8.76275,-9.15365,-2.56424,50,5.4178,5.69205,-107.41563,0.86659,10.05007,21.79178,-42.67244,f0b583b5-8d95-4e95-9315-6ed5c8e4252e,f3a2ff6f-bc39-4a22-bf85-fea04be28e33,72.43208,LiveBpPitching,22420025,NA,831898,"Kang, Jordan",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2025-04-08,15:30:55,"Tahnk, Owen",831902,Right,HAR_CRI,NA,NA,Live,NA,86.43094,-1.092515209,-2.689816617,1859.811961,192.9275854,12:30:00,5.62851,2.56075,6.28898,-19.2603,17.66099,4.06383,3.01559,0.41915,78.60679,-4.742731538,-1.918327178,0.4373305621,-3.0218,9.99996,-2.36494,50,5.53879,5.7875,-125.70426,-2.95994,-4.80592,26.91753,-16.26997,665e9a98-9964-4b09-8697-e6801e40bd50,f3a2ff6f-bc39-4a22-bf85-fea04be28e33,86.18753,LiveBpPitching,22420025,-16.13016521,831898,"Kang, Jordan",NA,LineDrive,100.05599,Right,16.2859886,NA,NA,NA,246.73896,103.34265,2.259610815,-24.73834119,1.53384,2.99636,-0.3731,NA,NA,NA,NA,NA
5,2025-04-08,15:31:25,"Tahnk, Owen",831902,Right,HAR_CRI,NA,NA,Live,NA,73.93992,NA,NA,2528.296619,NA,NA,5.58115,2.81022,5.58797,NA,NA,NA,2.62771,-0.21387,67.11818,NA,NA,0.5211596325,7.68724,-3.0127,-2.64128,50,5.70886,3.91017,-107.3346,1.99329,8.80053,21.81151,-35.62306,c166d3e1-6d35-442e-8e37-3e8255732759,f3a2ff6f-bc39-4a22-bf85-fea04be28e33,72.32417,LiveBpPitching,22420025,NA,831889,"Smith, Gavin",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2025-04-08,15:31:38,"Tahnk, Owen",831902,Right,HAR_CRI,Windup,NA,Live,NA,72.71128,2.875073764,-1.222645605,2779.599169,38.84413498,07:15:00,5.45564,2.96731,4.91243,-74.8961,-19.03976,-15.29242,1.9354,0.53683,66.0917,-10.96490893,-4.075926307,0.5379075623,7.59317,-10.95491,-2.83583,50,5.67625,2.71303,-105.35105,3.01678,8.34997,21.49171,-44.22082,34335edd-952a-4e94-8910-029beaf0ed34,f3a2ff6f-bc39-4a22-bf85-fea04be28e33,70.07234,LiveBpPitching,22420025,-32.55785024,831889,"Smith, Gavin",NA,GroundBall,92.90652,Left,-0.6768215577,NA,NA,NA,33.74883,33.87619,0.2384190472,-30.98667639,3.07245,2.37362,-0.6343,NA,NA,NA,NA,NA
7,2025-04-08,15:32:14,"Tahnk, Owen",831902,Right,HAR_CRI,NA,NA,Live,NA,80.16228,-3.181906704,-4.819791307,1380.661571,207.6214692,01:00:00,5.43276,2.71323,6.53824,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.20076,8.07924,-2.3822,50,5.19879,9.62416,-116.17021,-7.24746,-7.04001,23.68229,-21.23758,d44b3599-8e01-4db4-9512-d77a62a81e23,f3a2ff6f-bc39-4a22-bf85-fea04be28e33,NA,LiveBpPitching,22420025,NA,823765,"Fang, Callan",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2025-04-08,15:32:35,"Tahnk, Owen",831902,Right,HAR_CRI,NA,NA,Live,NA,86.34247,-1.245237118,-2.364910059,2129.438891,227.9580332,01:30:00,5.48676,2.77275,6.24533,-26.23337,11.5798,12.87184,2.15116,1.66331,77.00655,-6.263089185,0.1075257668,0.442581169,-7.93856,6.82168,-2.60334,50,5.3815,4.80953,-125.41198,-3.48215,-12.28003,32.15053,-21.62171,e120d556-47e0-460d-a36b-abd3642d69e1,f3a2ff6f-bc39-4a22-bf85-fea04be28e33,85.16503,LiveBpPitching,22420025,NA,823765,"Fang, Callan",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2025-04-08,15:32:50,"Tahnk, Owen",831902,Right,HAR_CRI,NA,NA,Live,NA,86.21026,-0.06354896776,-2.510929836,2204.753443,208.5800246,01:00:00,5.55897,2.841,5.99132,-23.64625,14.27403,7.80051,3.52951,1.1629,77.47614,-4.551793216,-1.028441071,0.4432076048,-5.06877,7.78063,-2.64759,50,5.54108,5.25592,-125.26375,-0.85797,-7.91116,29.47871,-20.0303,c2601c6e-8ed1-4d1e-ab49-263bd8b4cbb1,f3a2ff6f-bc39-4a22-bf85-fea04be28e33,85.04466,LiveBpPitching,22420025,NA,823765,"Fang, Callan",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2025-04-08,15:33:08,"Tahnk, Owen",831902,Right,HAR_CRI,NA,NA,Live,NA,85.49048,-2.274263534,-2.81265147,2153.494624,209.9077407,01:00:00,5.4926,2.65075,6.19105,-20.02548,18.23897,10.50212,1.72075,0.92742,77.11919,-6.074004706,-0.8118893432,0.4452143383,-6.65746,10.71783,-2.44439,50,5.31127,5.79436,-124.15229,-5.51848,-10.22916,28.46819,-15.70615,67295131-c74d-4936-8a8a-3dd422244114,f3a2ff6f-bc39-4a22-bf85-fea04be28e33,84.66133,LiveBpPitching,22420025,NA,823765,"Fang, Callan",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
