PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2025-03-11,16:23:38,"Baxter, Nate",1000121031,Right,HAR_CRI,NA,Fastball,Live,NA,88.44546,-2.308015858,-2.837102142,2001.281843,213.7333474,01:00:00,6.69966,1.07709,6.41755,-19.46975,15.41896,10.30611,2.95198,-0.67398,81.11508,-5.986187116,-0.8825546882,0.4251222894,-6.43724,9.10273,-0.87959,50,6.52599,6.07378,-128.62621,-5.7584,-10.80397,26.22745,-16.89645,9ae26a78-3183-45b9-903f-3b4ba3832515,aec0c5f0-d950-4608-9784-f2d4be98030b,88.66258,LiveBpPitching,22420025,-14.26729431,1000238638,"Smith, Gavin",NA,GroundBall,81.75107,Right,-8.075769158,NA,NA,NA,20.28597,17.88761,0.158595102,-11.00837139,1.95044,3.03205,0.64983,NA,NA,NA,NA,NA
2,2025-03-11,16:24:06,"Baxter, Nate",1000121031,Right,HAR_CRI,NA,NA,Live,NA,81.06326,-0.105863338,-2.331360191,NA,NA,NA,6.73393,1.1411,5.74899,-42.2292,0.40029,-2.38699,3.11621,-1.22913,74.57596,-7.976172788,-2.778798249,0.4699227657,0.62795,0.2445,-0.94626999999999994,50,6.69948,4.87183,-117.88851,-1.4972,0.88307,22.56028,-31.83021,3ee76078-7dce-4f9d-a3e3-22d2ed7749e9,aec0c5f0-d950-4608-9784-f2d4be98030b,80.20986,LiveBpPitching,22420025,NA,1000398580,"Mooney, Ryan",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2025-03-11,16:24:24,"Baxter, Nate",1000121031,Right,HAR_CRI,NA,Fastball,Live,NA,89.55732,-1.220473665,-1.945264441,2042.75695,201.4514049,12:45:00,6.65355,1.01101,6.45954,-15.52675,18.41169,7.24612,4.23792,-0.17243,81.8757,-4.166496349,-0.5680093919,0.4192927056,-4.52933,10.47502,-0.8771,50,6.56044,4.21683,-130.39939,-3.23416,-7.79967,27.38927,-14.13569,82146f88-d406-41e2-9c31-d0a85ba0cfd1,aec0c5f0-d950-4608-9784-f2d4be98030b,89.89529,LiveBpPitching,22420025,NA,1000398580,"Mooney, Ryan",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2025-03-11,16:24:51,"Baxter, Nate",1000121031,Right,HAR_CRI,NA,NA,Live,NA,81.45314,-1.156944912,-0.8731487684,2346.180628,52.42601662,07:45:00,6.72941,0.97635,5.9143,-43.02689,-1.29568,-1.63802,2.06998,0.02954,75.48768,-9.163064903,-1.180906971,0.4649453664,0.65068,-0.39039,-0.90554,50,6.61221,1.85595,-118.58546,-3.67304,0.93027,21.82437,-32.73219,224e1a3c-8d5d-4097-820b-7bfac4a69d0e,aec0c5f0-d950-4608-9784-f2d4be98030b,81.06853,LiveBpPitching,22420025,NA,1000398580,"Mooney, Ryan",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2025-03-11,16:25:06,"Baxter, Nate",1000121031,Right,HAR_CRI,NA,NA,Live,NA,82.14593,-2.241944286,-3.432326675,NA,NA,NA,6.73089,0.83935,6.08557,-37.68475,3.4967,-1.39504,1.51199,-2.45548,75.67588,-9.27340187,-3.695160914,0.4618726523,-0.22279,2.5418,-0.57393,50,6.53781,7.19579,-119.30576,-5.76425,-0.32027,23.51193,-28.52003,8777b878-9a8c-47ea-ba64-bee3674f6411,aec0c5f0-d950-4608-9784-f2d4be98030b,81.60786,LiveBpPitching,22420025,NA,1000398580,"Mooney, Ryan",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2025-03-11,16:25:28,"Baxter, Nate",1000121031,Right,HAR_CRI,NA,NA,Live,NA,80.35177,-1.107638409,-1.767315248,NA,NA,NA,6.69007,1.081,5.89821,-41.9865,1.33484,-2.16222,2.16244,-0.74018,73.74631,-8.955481477,-2.17507163,0.4737206502,0.6467,1.04804,-0.93782,50,6.57711,3.66872,-116.85998,-3.4833,0.88902,23.23191,-30.7333,975bfef1-d12e-403d-b7ee-a7593adb7449,aec0c5f0-d950-4608-9784-f2d4be98030b,79.56681,LiveBpPitching,22420025,NA,1000398580,"Mooney, Ryan",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2025-03-11,16:26:13,"Baxter, Nate",1000121031,Right,HAR_CRI,NA,NA,Live,NA,80.42263,0.16523872010000001,-1.721444463,2393.142575,54.74346773,07:45:00,6.67465,1.10924,5.77311,-44.29696,-1.0055,-1.37212,3.13705,-0.60724,73.90218,-8.104522879,-1.979175747,0.4735572389,0.24833,-0.58723,-0.9664,50,6.66163,3.55715,-116.99387,-0.98706,0.34347,22.50231,-32.98626,61107b27-60d4-47ce-9e5e-53c164d0dd0d,aec0c5f0-d950-4608-9784-f2d4be98030b,79.59426,LiveBpPitching,22420025,NA,1000196494,"King, Justin",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2025-03-11,16:26:47,"Baxter, Nate",1000121031,Right,HAR_CRI,NA,NA,Live,NA,81.45876,-2.169252517,-2.012443347,2352.162304,123.1084468,10:00:00,6.59071,1.10717,6.08702,-40.43431,1.20577,-1.906,1.21257,-0.91381,75.39122,-9.703744472,-2.371785662,0.4644373838,0.48122,1.25212,-0.95114,50,6.402,4.21787,-118.48131,-5.64993,0.68472,22.42542,-30.39242,f9a2bb4e-3d25-4662-9a6b-2a07ede002e0,aec0c5f0-d950-4608-9784-f2d4be98030b,81.1572,LiveBpPitching,22420025,NA,1000196494,"King, Justin",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2025-03-11,16:27:12,"Baxter, Nate",1000121031,Right,HAR_CRI,NA,NA,Live,NA,81.142,-3.119317981,-2.925658178,2365.721104,145.1966218,10:45:00,6.72992,1.01128,5.99597,-40.70283,1.74711,-1.24121,0.44126,-1.80522,74.86448,-10.67819982,-3.159607789,0.4689320804,-0.17997,1.85732,-0.78048,50,6.46185,6.05561,-117.78829,-7.60227,-0.25168,23.33216,-29.57669,497cecda-fb34-4e3c-aeed-59406528e7b9,aec0c5f0-d950-4608-9784-f2d4be98030b,80.37931,LiveBpPitching,22420025,NA,1000196494,"King, Justin",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2025-03-11,16:27:32,"Baxter, Nate",1000121031,Right,HAR_CRI,NA,NA,Live,NA,81.03454,-2.064063281,-3.061433168,NA,NA,NA,6.63247,1.05694,6.03819,-41.00878,1.26069,-2.00947,1.30062,-1.94746,74.9157,-9.697494757,-3.43952471,0.4679342473,0.23527,1.26014,-0.81729,50,6.44925,6.35575,-117.7575,-5.42821,0.33025,22.42364,-30.40514,b985a94c-56bd-4043-b901-814f928fbbce,aec0c5f0-d950-4608-9784-f2d4be98030b,80.55072,LiveBpPitching,22420025,NA,1000196494,"King, Justin",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2025-03-11,16:29:45,"Tahnk, Owen",1000137484,Right,HAR_CRI,NA,Fastball,Live,NA,87.79244,0.451702125,-2.883330048,2286.436302,206.2569372,01:00:00,5.41677,2.15011,6.63792,-18.88422,16.53204,8.18146,4.25707,0.19049,79.42758,-3.164194244,-1.316962149,0.4283243342,-5.42888,9.0431,-1.95903,50,5.43946,6.20933,-127.72929,0.49148,-8.87997,28.73934,-17.38232,e531cf78-b20e-46a6-b000-117ed2abf9ec,aec0c5f0-d950-4608-9784-f2d4be98030b,87.99976,LiveBpPitching,22420025,NA,10141723,"Stone, Cullen",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2025-03-11,16:29:59,"Tahnk, Owen",1000137484,Right,HAR_CRI,NA,Fastball,Live,NA,88.81126,-1.437364035,-0.7833320499,1958.294626,209.620318,01:00:00,5.35902,2.30413,6.63685,-20.01376,14.40952,8.20541,2.37513,2.27085,80.93094,-5.251895049,0.7865592734,0.4222771058,-4.78367,8.4189,-2.25472,50,5.25383,1.54042,-129.35655,-3.80275,-8.05826,28.45071,-17.9921,dc93f0c9-1682-421a-b2b0-a3385d8cbdd1,aec0c5f0-d950-4608-9784-f2d4be98030b,89.25996,LiveBpPitching,22420025,NA,10141723,"Stone, Cullen",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2025-03-11,16:30:15,"Tahnk, Owen",1000137484,Right,HAR_CRI,NA,NA,Live,NA,73.21725,2.75831055,-1.047897811,2807.440459,59.12300585,08:00:00,5.28309,2.30769,6.81095,-60.95516,-9.96185,-16.59707,2.72227,-0.0315,66.55104,-8.91888352,-4.246979401,0.5139584355,8.94593,-6.50175,-2.234,50,5.43789,2.30935,-106.49889,3.80475,10.07755,21.55761,-39.49824,6f42b13b-ebb3-4b24-afc7-e6c1fd152f57,aec0c5f0-d950-4608-9784-f2d4be98030b,73.33752,LiveBpPitching,22420025,NA,10141723,"Stone, Cullen",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,2025-03-11,16:30:27,"Tahnk, Owen",1000137484,Right,HAR_CRI,NA,NA,Live,NA,72.61857,2.715528783,0.5948481825,2742.378975,45.14446559,07:30:00,5.23247,2.30923,5.67636,-67.72506,-13.45428,-13.45574,2.1219,1.7424,65.85696,-10.00389178,-1.953539801,0.5302179977,7.43935,-8.15603,-2.35103,50,5.41957,-0.73114,-105.40988,3.17152,8.19872,21.34125,-41.1626,30b9897d-5ada-4cc8-914e-08080abbac2e,aec0c5f0-d950-4608-9784-f2d4be98030b,71.08857,LiveBpPitching,22420025,NA,10141723,"Stone, Cullen",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2025-03-11,16:30:43,"Tahnk, Owen",1000137484,Right,HAR_CRI,NA,Fastball,Live,NA,88.10211,-1.220163487,-1.814859061,2111.615968,204.3060607,12:45:00,5.46088,2.11015,7.2248,-17.75654,16.40002,7.41963,2.87611,1.08531,80.34002,-4.643048691,-0.3812292487,0.4206379329,-4.73463,9.65113,-2.00867,50,5.38571,3.89129,-128.41616,-3.16177,-7.86878,27.76629,-16.13422,9df8aa63-4aaa-4f11-9ae2-ce10f24dcaf9,aec0c5f0-d950-4608-9784-f2d4be98030b,89.6078,LiveBpPitching,22420025,NA,10141723,"Stone, Cullen",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2025-03-11,16:31:03,"Tahnk, Owen",1000137484,Right,HAR_CRI,NA,Fastball,Live,NA,85.57984,-0.1293263523,-5.063866986,2084.100978,186.3027262,12:15:00,5.45246,2.05448,6.9479,-24.96947,11.68766,1.29931,3.25353,-2.45696,78.45985,-4.889850686,-4.816500402,0.4357632753,-2.12701,6.58478,-1.7403,50,5.43552,10.98397,-124.32237,-0.90589,-3.33172,24.72929,-21.85973,82f3d6e7-43f1-45e1-85f4-bb09446a283e,aec0c5f0-d950-4608-9784-f2d4be98030b,86.49751,LiveBpPitching,22420025,NA,10141723,"Stone, Cullen",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2025-03-11,16:31:28,"Tahnk, Owen",1000137484,Right,HAR_CRI,NA,NA,Live,NA,74.50351,1.568752805,-2.401544165,1425.215254,48.11949507,07:30:00,5.25034,2.48559,6.56277,-62.33197,-12.71343,-14.15815,1.49561,-0.89688,68.20706,-10.25152801,-5.109200104,0.5069829709,7.06976,-7.56568,-2.31451,50,5.33175,4.87615,-108.34325,1.50682,8.26347,21.86661,-41.01718,5315b974-5d26-4117-8a92-31fb4f9519d7,aec0c5f0-d950-4608-9784-f2d4be98030b,74.34656,LiveBpPitching,22420025,NA,1000238638,"Smith, Gavin",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
