PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2025-04-08,16:43:56,"Pauley, Truman",831912,Right,HAR_CRI,NA,ChangeUp,Live,NA,82.20143,-1.401437592,-2.611481323,1207.975566,280.9335109,03:15:00,5.76123,1.82597,6.47271,-44.01549,-2.75823,14.19259,0.80488,0.60915,74.16999,-9.788167842,0.1214847292,0.4622975364,-8.79078,-1.03155,-1.64858,50,5.64329,5.07624,-119.44194,-4.07749,-12.37046,28.5573,-33.62566,1dccca9a-c652-476c-843f-d5dc39058d47,001f1a2b-98de-4534-ba4c-88fc6f02b966,81.53286,Pitching,22420025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.3196241,38.34260426,947.433713,0.7843152955,01:45:00
2,2025-04-08,16:44:07,"Pauley, Truman",831912,Right,HAR_CRI,NA,ChangeUp,Live,NA,82.52167,-1.56651418,-1.422805536,1179.419438,299.4131594,04:00:00,5.7445,2.05467,6.17622,-50.67063,-9.05945,16.026,0.07465,2.07611,74.36326,-11.16326904,1.658267531,0.4642761783,-9.33273,-4.38969,-1.95529,50,5.60101,2.5324,-119.86721,-4.68556,-13.13993,30.1362,-38.35447,3ee5c011-3ce7-406d-8abb-44d3eb747004,001f1a2b-98de-4534-ba4c-88fc6f02b966,81.18538,Pitching,22420025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.15253986,987.4307023,0.8372175925,NA
3,2025-04-08,16:44:19,"Pauley, Truman",831912,Right,HAR_CRI,NA,ChangeUp,Live,NA,82.70765,0.7810769722,-1.739334574,1102.886901,241.6972604,02:00:00,5.91604,1.8909,6.52527,-34.72027,5.73497,10.72462,3.73953,1.18866,74.28596,-5.880451915,0.3243441541,0.4577821028,-6.54376,2.91388,-1.77486,50,5.95529,3.37287,-120.31302,0.73256,-9.38232,28.09132,-27.99618,3b1037db-4839-4f89-aeb5-223af1204130,001f1a2b-98de-4534-ba4c-88fc6f02b966,82.33707,Pitching,22420025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.6605055,43.1645458,804.4369713,0.7293920805,01:45:00
4,2025-04-08,16:44:30,"Pauley, Truman",831912,Right,HAR_CRI,NA,Fastball,Live,NA,88.74072,-0.5394619736,-0.5012104615,2012.111378,196.6158685,12:30:00,5.97242,1.7505,6.2755,-10.78866,25.08884,7.49557,4.57614,1.91318,78.39289,-2.618267116,0.9444598424,0.4311044173,-4.32434,14.04065,-1.71712,50,5.92752,0.90926,-128.98515,-1.52989,-7.03235,35.49414,-9.34079,5f0b4629-87f9-4926-bea8-7bd286ccdc58,001f1a2b-98de-4534-ba4c-88fc6f02b966,87.43227,Pitching,22420025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.8174144,0.5610911922,2012.014898,0.99995205,12:45:00
5,2025-04-08,16:45:02,"Pauley, Truman",831912,Right,HAR_CRI,NA,Sweeper,Live,NA,79.11494,-0.5348824038,-1.417341432,2399.543441,86.97483618,09:00:00,5.80302,2.04617,5.81123,-45.76059,-0.86416,-15.57934,1.49217,-0.57015,72.65722,-9.067733437,-4.349259335,0.4822555778,7.96806,-0.30454,-1.92101,50,5.73226,3.29993,-115.06352,-2.40508,10.59687,22.94541,-32.57906,e418367d-1ce3-4dc0-b7bc-9b2f0267a2cf,001f1a2b-98de-4534-ba4c-88fc6f02b966,78.15864,Pitching,22420025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3238992,69.74230756,830.8251533,0.346243014,06:45:00
6,2025-04-08,16:45:18,"Pauley, Truman",831912,Right,HAR_CRI,NA,Fastball,Live,NA,88.40819,-2.651694935,-0.4283614791,2051.243953,210.9864602,01:00:00,6.05014,1.74087,6.19718,-18.02539,17.48718,10.50637,2.09866,2.22101,80.30595,-6.056471554,1.569151157,0.4289063362,-5.8732,10.36833,-1.714,50,5.84185,0.64384,-128.55567,-6.49846,-9.73555,29.00901,-14.98728,f7dd961e-c3e4-474f-a464-d2f0ebd05787,001f1a2b-98de-4534-ba4c-88fc6f02b966,87.88035,Pitching,22420025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.10210850000001,1.938401447,2050.070169,0.9994277698,12:45:00
7,2025-04-08,16:45:30,"Pauley, Truman",831912,Right,HAR_CRI,NA,Fastball,Live,NA,89.52555,-1.879246039,-1.707105242,2065.022342,209.7608336,01:00:00,6.21687,1.56347,6.3828,-19.09014,15.37279,8.80082,2.89615,0.72625,81.01794,-5.511511038,-0.02591517812,0.4225202545,-5.38254,9.05563,-1.44487,50,6.07293,3.62206,-130.21369,-4.83558,-9.12612,30.52705,-16.82019,94a909ef-6ce5-4537-b2a5-97149e4ee904,001f1a2b-98de-4534-ba4c-88fc6f02b966,89.2086,Pitching,22420025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.6618253,14.30529907,2000.991954,0.9689928833,12:45:00
8,2025-04-08,16:45:55,"Pauley, Truman",831912,Right,HAR_CRI,NA,Sweeper,Live,NA,79.24968,-0.5814265118,0.2220632913,2272.452802,87.37623151,09:00:00,5.96851,1.93031,5.64305,-46.25694,-0.92842,-19.45074,1.57145,0.51653,72.20046,-9.221007426,-3.447563782,0.4845707367,10.51026,-0.30998,-1.93697,50,5.89032,0.13288,-115.19619,-2.54682,13.90118,24.53625,-32.58404,3b2fce51-9268-4557-8d7e-780497d7e944,001f1a2b-98de-4534-ba4c-88fc6f02b966,77.78522,Pitching,22420025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3462754,64.1166477,992.0174482,0.436540397,06:45:00
9,2025-04-08,16:46:05,"Pauley, Truman",831912,Right,HAR_CRI,NA,Sweeper,Live,NA,78.88139,1.252389985,0.2319897652,2316.777411,84.1171626,08:45:00,5.94168,1.75389,5.58332,-47.78694,-2.24265,-21.37348,3.12903,0.18938,72.13248,-7.664484922,-3.77894007,0.4857226807,11.4926,-1.5746,-1.76004,50,6.0184,0.17997,-114.69369,1.06676,15.19101,22.73503,-34.25536,470e1a62-fd96-40a0-88ac-e762641bec6c,001f1a2b-98de-4534-ba4c-88fc6f02b966,77.60074,Pitching,22420025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.26019288,60.93871044,1125.362875,0.4857449275,08:00:00
10,2025-04-08,16:46:16,"Pauley, Truman",831912,Right,HAR_CRI,NA,Slider,Live,NA,81.02024,0.7829287921,-1.31024172,1945.416138,39.12565676,07:15:00,5.99146,1.58444,6.0024,-47.53437,-4.95721,-4.00511,2.75582,0.03664,73.92893,-8.166922126,-2.068831485,0.4696342401,1.77086,-2.93208,-1.47941,50,6.02698,2.81058,-117.85453,0.24598,2.46509,24.54679,-36.25557,089c6ce5-e2ba-411f-8a9e-8ae886a55fb8,001f1a2b-98de-4534-ba4c-88fc6f02b966,80.25914,Pitching,22420025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.17594656,55.62817807,1098.306361,0.5645611442,07:00:00
