session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
7d1748cb-c279-4549-b124-8d6820b496de,30354b83-5df6-4815-b6d9-8345ee85b33b,VideoClip2,ManualCamera,ManualUpload,ManualVideo,NA,NA,https://res.cloudinary.com/pitchingcoachu/video/upload/v1768973029/0_vewhaa.mov,0_vewhaa,2026-01-21 05:23:51
2109bf75-26ea-4e05-8f05-94587177fa48,01081074-2c3f-4c4d-bfb0-a0eb02f753e0,VideoClip,,PitchersHand,EdgertronicVideos,Plays/01081074-2c3f-4c4d-bfb0-a0eb02f753e0/Edgertronic/2bfa05b8-f299-4f78-91cc-1cc3edc1c306.mov,8JAi3ynaGEnscb+3iwps+A==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1771384321/trackman/2109bf75-26ea-4e05-8f05-94587177fa48/VideoClip/01081074-2c3.mov,trackman/2109bf75-26ea-4e05-8f05-94587177fa48/VideoClip/01081074-2c3,2026-02-18T19:00:04Z
2109bf75-26ea-4e05-8f05-94587177fa48,05ec3cca-32cb-42ad-8695-1634ab744ff4,VideoClip,,PitchersHand,EdgertronicVideos,Plays/05ec3cca-32cb-42ad-8695-1634ab744ff4/Edgertronic/74929934-91a8-473f-ac5d-cc4aa79da4a8.mov,MU/hqDYlDWwGMKbYT5Txgw==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1771384323/trackman/2109bf75-26ea-4e05-8f05-94587177fa48/VideoClip/05ec3cca-32c.mov,trackman/2109bf75-26ea-4e05-8f05-94587177fa48/VideoClip/05ec3cca-32c,2026-02-18T19:00:05Z
2109bf75-26ea-4e05-8f05-94587177fa48,0681d397-4dd3-47be-a007-f26689028579,VideoClip,,PitchersHand,EdgertronicVideos,Plays/0681d397-4dd3-47be-a007-f26689028579/Edgertronic/7c92bde4-8b65-452e-a39a-3cad4fc06cf9.mov,/StoKEK0BPeyis9vV2CK/g==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1771384324/trackman/2109bf75-26ea-4e05-8f05-94587177fa48/VideoClip/0681d397-4dd.mov,trackman/2109bf75-26ea-4e05-8f05-94587177fa48/VideoClip/0681d397-4dd,2026-02-18T19:00:05Z
2109bf75-26ea-4e05-8f05-94587177fa48,07ce5628-7c0d-4747-a9d0-68839392ec9c,VideoClip,,PitchersHand,EdgertronicVideos,Plays/07ce5628-7c0d-4747-a9d0-68839392ec9c/Edgertronic/7c416c3b-8dc8-4a6c-8038-769bd42e09e2.mov,CfoGs3ekSmy/KpPBk3E3/A==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1771384325/trackman/2109bf75-26ea-4e05-8f05-94587177fa48/VideoClip/07ce5628-7c0.mov,trackman/2109bf75-26ea-4e05-8f05-94587177fa48/VideoClip/07ce5628-7c0,2026-02-18T19:00:05Z
2109bf75-26ea-4e05-8f05-94587177fa48,0cf87975-af42-4b3a-80cc-401eaca94ec8,VideoClip,,PitchersHand,EdgertronicVideos,Plays/0cf87975-af42-4b3a-80cc-401eaca94ec8/Edgertronic/2aedec5a-7eb3-44f6-b4d4-7eb9ae2b476c.mov,/FgcylEGsgQRvQmkFFD/VA==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1771384326/trackman/2109bf75-26ea-4e05-8f05-94587177fa48/VideoClip/0cf87975-af4.mov,trackman/2109bf75-26ea-4e05-8f05-94587177fa48/VideoClip/0cf87975-af4,2026-02-18T19:00:06Z
2109bf75-26ea-4e05-8f05-94587177fa48,0d8e0ec5-b9de-40c7-9e9f-6a0383594de3,VideoClip,,PitchersHand,EdgertronicVideos,Plays/0d8e0ec5-b9de-40c7-9e9f-6a0383594de3/Edgertronic/60d4c820-e6d7-49df-9270-6afed920ecb9.mov,RBmvSm8qWM4xJcUw1LzmrQ==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1771384327/trackman/2109bf75-26ea-4e05-8f05-94587177fa48/VideoClip/0d8e0ec5-b9d.mov,trackman/2109bf75-26ea-4e05-8f05-94587177fa48/VideoClip/0d8e0ec5-b9d,2026-02-18T19:00:06Z
2109bf75-26ea-4e05-8f05-94587177fa48,10888446-8ca1-4b3b-951d-c461b79e51d3,VideoClip,,PitchersHand,EdgertronicVideos,Plays/10888446-8ca1-4b3b-951d-c461b79e51d3/Edgertronic/695b555b-dd7a-4db7-897a-be04e919f57b.mov,Qhspgul8qnSaYkBwMrrHqw==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1771384329/trackman/2109bf75-26ea-4e05-8f05-94587177fa48/VideoClip/10888446-8ca.mov,trackman/2109bf75-26ea-4e05-8f05-94587177fa48/VideoClip/10888446-8ca,2026-02-18T19:00:06Z
2109bf75-26ea-4e05-8f05-94587177fa48,1117f377-476b-4f16-aa56-272684c06ad9,VideoClip,,PitchersHand,EdgertronicVideos,Plays/1117f377-476b-4f16-aa56-272684c06ad9/Edgertronic/11803d0d-36dd-4520-a2cd-1ff878e4592e.mov,VkjLGwkbjTn1WCRq4Yq8/Q==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1771384331/trackman/2109bf75-26ea-4e05-8f05-94587177fa48/VideoClip/1117f377-476.mov,trackman/2109bf75-26ea-4e05-8f05-94587177fa48/VideoClip/1117f377-476,2026-02-18T19:00:06Z
2109bf75-26ea-4e05-8f05-94587177fa48,11b7f94d-1733-4fbe-8902-409a73affc3b,VideoClip,,PitchersHand,EdgertronicVideos,Plays/11b7f94d-1733-4fbe-8902-409a73affc3b/Edgertronic/bc149483-afc9-4027-81cf-546f241c5a3a.mov,ZlCo49v8mWWDuuYrAjpDyg==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1771384333/trackman/2109bf75-26ea-4e05-8f05-94587177fa48/VideoClip/11b7f94d-173.mov,trackman/2109bf75-26ea-4e05-8f05-94587177fa48/VideoClip/11b7f94d-173,2026-02-18T19:00:07Z
2109bf75-26ea-4e05-8f05-94587177fa48,1202b06e-76e3-4978-988c-6d6dae8a0662,VideoClip,,PitchersHand,EdgertronicVideos,Plays/1202b06e-76e3-4978-988c-6d6dae8a0662/Edgertronic/a9a1c2d5-091e-4d48-b221-23322b7f6676.mov,FjeWUT7YwG2vqQzSVW0gWg==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1771384335/trackman/2109bf75-26ea-4e05-8f05-94587177fa48/VideoClip/1202b06e-76e.mov,trackman/2109bf75-26ea-4e05-8f05-94587177fa48/VideoClip/1202b06e-76e,2026-02-18T19:00:07Z
2109bf75-26ea-4e05-8f05-94587177fa48,17e8850c-0a3b-4b9b-b560-611928e64c3f,VideoClip,,PitchersHand,EdgertronicVideos,Plays/17e8850c-0a3b-4b9b-b560-611928e64c3f/Edgertronic/f254b656-1bdc-455c-a10d-71b4b67ce356.mov,Pr8LfA7p4/+qyKoFfCrOUg==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1771384336/trackman/2109bf75-26ea-4e05-8f05-94587177fa48/VideoClip/17e8850c-0a3.mov,trackman/2109bf75-26ea-4e05-8f05-94587177fa48/VideoClip/17e8850c-0a3,2026-02-18T19:00:07Z
2109bf75-26ea-4e05-8f05-94587177fa48,188a3ebb-ebd9-4072-b0fc-2e63d1f084c6,VideoClip,,PitchersHand,EdgertronicVideos,Plays/188a3ebb-ebd9-4072-b0fc-2e63d1f084c6/Edgertronic/bf1dc778-27fe-4d87-8912-2d3f6cbbbda7.mov,tvdIrv5p621s4JgSZFS0nw==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1771384337/trackman/2109bf75-26ea-4e05-8f05-94587177fa48/VideoClip/188a3ebb-ebd.mov,trackman/2109bf75-26ea-4e05-8f05-94587177fa48/VideoClip/188a3ebb-ebd,2026-02-18T19:00:08Z
